BILWAI,10
BIMALGARH JN,2
BIMBARI,4
BINA,147
BINAIKI,5
BINAUR,4
BINDADKATTI,6
BINDAURA,4
BINDAYAKA,2
BINDKI ROAD,11
BINDUBASINI,8
BINDUKURI,10
BINJHOL,6
BINNAGURI,16
BIR,4
BIRA,91
BIRADHWAL,8
BIRAHALLI,9
BIRAMBAD,8
BIRAMDIH,12
BIRANG KHERA,6
BIRAPATTI,13
BIRARAJPUR,11
BIRARI,2
BIRATI,159
BIRAUL,6
BIRBANS,9
BIRLANAGAR,12
BIRMITRAPUR,2
BIRNAGAR,56
BIROHE,8
BIROLIYA,4
BIRPUR,4
BIRPURUSOTHA,14
BIRSHIBPUR,98
BIRSINGHPUR,26
BIRSOAL,12
BIRUR JN.,73
BISALPUR,10
BISANATTAM,8
BISHALGARH,4
BISHANPUR HA,24
BISHARPARA-K,137
BISHENGARH,4
BISHNATH GAN,10
BISHNUPUR,53
BISHRAMGANJ,4
BISHRAMPUR,10
BISLAWASKALA,8
BISNUPRIYA H,28
BISRA,10
BISSAM  CUTT,10
BISSAU,2
BISUGIR SHAR,8
BISWA BRIDGE,6
BISWAN,10
BITHAULI F,8
BITRAGUNTA,32
BITROI,8
BIWAI,6
BIYAVRA RAJG,27
BLGANUR,8
BLOCK HUT 'C,6
BLOCK HUT B,4
BLOCK HUT(A),6
BMVR,4
BMY A CABIN,8
BMY C CABIN,12
BMY D CABIN,10
BMY G CABIN,12
BMY H CABIN,13
BOBAS,5
BOBBILI JN.,46
BOCHASAN JN.,4
BODARWAR,20
BODDAVARA,2
BODELI,8
BODHADI BUJR,10
BODHAN,6
BODWAD,14
BOGINADI,8
BOGOLU,8
BOGRI ROAD,16
BOHANI,9
BOINDA,24
BOISAR,68
BOJAWAS HALT,12
BOKAJAN,20
BOKARO STEEL,66
BOKARO THERM,8
BOKO,6
BOLAGARH ROA,4
BOLAI,6
BOLARUM,56
BOLARUM BAZA,34
BOLDA,6
BOLINNA DOAB,14
BOLPUR,89
BOLSA,12
BOLWAD,1
BOMADRA,3
BOMMAGUNDANA,4
BOMMASAMUDRA,10
BOMMIDI,16
BONA KALU,12
BONDAMUNDA J,23
BONGAIGAON,16
BONIDANGA,12
BORABANDA,108
BORADIGHI,2
BORAKI HALT,22
BORAWAR,2
BORDHAI,10
BORDI,10
BORDI ROAD,4
BORDOLANI,10
BORDUBI ROAD,4
BORGAON,6
BORHAT,8
BORIBIAL,4
BORIDAND,19
BORIDRA,2
BORIVLI,143
BORKHEDI,6
BOROTI,7
BORRAGUHALU,2
BORSAD,4
BORTALAO,13
BORVIHIR,6
BOTAD,31
BOTAD JN (MG,10
BOWAICHANDI,9
BOXIRHAT,6
BRACE BRIDGE,62
BRAHMAJAN,6
BRAHMANA GUD,10
BRAHMANI,7
BRAHMANPALLI,10
BRAJARAJNAGA,26
BRAMHPURI,8
BRAR SQUARE,10
